WKT,NAME,AREA,TOTPOP_CY,ISO_SUB,area_2,perimeter
"MULTIPOLYGON (((149.120947988 -35.1244160059999,149.185605985 -35.1611220029999,149.204985806 -35.229100403,149.238697096 -35.222227061,149.234373489 -35.242792123,149.273179194 -35.2591787759999,149.271807633 -35.2734848069999,149.315300011 -35.276231003,149.361665742 -35.309024897,149.394790186 -35.303156569,149.399287205 -35.319089694,149.35213446 -35.351317138,149.254744285 -35.330121188,149.207317427 -35.3453994509999,149.138512991 -35.428322,149.155095013 -35.435992007,149.135091992 -35.4540330049999,149.151609994 -35.493201,149.131453014 -35.553603,149.14263501 -35.592783002,149.078147723 -35.5864165049999,149.109418002 -35.696586004,149.090709014 -35.7656169959999,149.096059915 -35.844317421,149.046080463 -35.920762214,149.012198463 -35.899697263,148.961623881 -35.896799627,148.909367415 -35.853065108,148.88662317 -35.810063339,148.903348054 -35.757797954,148.886633098 -35.7191361339999,148.872491318 -35.721422272,148.857501315 -35.761396555,148.791097998 -35.703424991,148.798448004 -35.666596005,148.767498011 -35.6474130029999,148.783442013 -35.6285100009999,148.768434016 -35.603306007,148.788772985 -35.588340006,148.762789986 -35.495498996,148.785794986 -35.408911003,148.80866001 -35.382455004,148.793547001 -35.3391219919999,148.81013399 -35.307448993,149.120947988 -35.1244160059999)))",Australian Capital Territory,2358.17484949000,"399469",ACT,0.234248397867304,3.01668842908171
"MULTIPOLYGON (((137.625572179 -35.5627559659999,137.626676999 -35.5971609869999,137.598203166 -35.5952760229999,137.569755979 -35.632429998,137.641217066 -35.6388910119999,137.643689904 -35.6541249489999,137.605688988 -35.6787649689999,137.577915006 -35.7256709979999,137.696259978 -35.739791012,137.780333969 -35.7239320159999,137.80345212 -35.757604976,137.746077843 -35.800945999,137.754379074 -35.8429840119999,137.772401059 -35.822796034,137.79666217 -35.834286958,137.814757922 -35.822033002,137.758372941 -35.80604199,137.777351043 -35.784444962,137.852159034 -35.7949500199999,137.892534859 -35.757944988,137.900607856 -35.71975701,137.940814067 -35.716205972,138.045983048 -35.742821034,138.067790048 -35.759783961,138.076949905 -35.7958979969999,138.125724818 -35.802350001,138.119070978 -35.819875977,138.134262971 -35.8435970099999,138.040822095 -35.904274012,137.911133909 -35.859789005,137.874263033 -35.8705690099999,137.803232171 -35.85061602,137.741096908 -35.8531149619999,137.726115153 -35.876742033,137.660289302 -35.884899036,137.611977866 -35.9131110179999,137.59817185 -35.942693036,137.620443968 -35.9785919719999,137.602643028 -36.0092899809999,137.535972821 -36.025864022,137.460723143 -36.074970976,137.371017969 -35.9984159969999,137.209489921 -35.9739880229999,137.180849063 -35.9839850349999,137.189771999 -35.9970779669999,137.162681992 -36.0247390179999,137.130946921 -36.033984985,137.102587917 -36.018171,137.036081888 -36.027650974,136.997278921 -36.017337964,136.915453074 -36.0435760139999,136.854044999 -36.016575024,136.816739993 -36.03884499,136.727088145 -36.045071,136.705236142 -36.064063969,136.696255938 -36.054658976,136.708435077 -36.036926004,136.665619955 -35.975744988,136.624799157 -35.954369995,136.595266898 -35.960939012,136.538853118 -35.899328961,136.54998686 -35.884824018,136.53441001 -35.8864749759999,136.540563837 -35.859364021,136.563908033 -35.8495350269999,136.58743586 -35.7488569729999,136.697258155 -35.739468,136.720292027 -35.720286017,136.758786133 -35.722716029,136.783663948 -35.700212961,137.069651887 -35.669154958,137.141188931 -35.629761947,137.20346607 -35.624715018,137.313488896 -35.57924,137.446931874 -35.5962230009999,137.490998067 -35.579766955,137.518809133 -35.5955309899999,137.625572179 -35.5627559659999)),((137.999053825 -25.996866971,140.999394304 -25.996376443,141.002955613 -34.0218919659999,140.987284046 -34.029673196,140.963616058 -33.9806475849999,140.965735143 -38.055988993,140.837838851 -38.041050947,140.782997893 -38.045519993,140.770478174 -38.0597079569999,140.66244219 -38.061474022,140.64202511 -38.0411649819999,140.579385125 -38.0297009569999,140.454015142 -37.9358459979999,140.396165563 -37.9198220549999,140.247889934 -37.6861129989999,140.178709076 -37.6172229589999,140.11271317 -37.578417026,140.107793298 -37.5651659009999,140.131311853 -37.556224019,140.118802903 -37.52864396,140.049822976 -37.478617018,139.996285909 -37.4883249489999,139.840749006 -37.3221899919999,139.73996809 -37.18196297,139.743060844 -37.155849018,139.788458994 -37.157798973,139.791052102 -37.1115489549999,139.743930967 -37.074189963,139.740535079 -37.021303975,139.670048505 -36.958216606,139.675908945 -36.942056005,139.787491489 -36.894612294,139.850074097 -36.824909029,139.861891119 -36.692279199,139.821428168 -36.5569119799999,139.70932309 -36.3124629879999,139.593915018 -36.1327519719999,139.484126193 -35.999862032,139.300076913 -35.824561009,138.986944837 -35.610395684,138.888525032 -35.562171049,138.738273111 -35.515953,138.631380818 -35.54392598,138.598220165 -35.579468957,138.603773897 -35.594282961,138.52235988 -35.642968024,138.431095937 -35.629273972,138.275956081 -35.639375028,138.191357877 -35.66509001,138.096165949 -35.625221011,138.093913098 -35.6034030179999,138.165487955 -35.519376961,138.193862032 -35.52364998,138.244539982 -35.500848027,138.29431788 -35.468182984,138.341252902 -35.392863953,138.441044157 -35.349993995,138.443202001 -35.2721349889999,138.469929856 -35.2391569989999,138.469062981 -35.1094310029999,138.517614003 -35.0321300099999,138.47605992 -34.8567659949999,138.490255793 -34.8109655439999,138.477997415 -34.7829397099999,138.496325049 -34.764612019,138.515343156 -34.770167994,138.511545587 -34.818085214,138.495542052 -34.8421179539999,138.497114399 -34.850551531,138.516159953 -34.8108350269999,138.530822039 -34.822573018,138.545731924 -34.810609734,138.558472943 -34.825160964,138.561470979 -34.8265485759999,138.565122111 -34.826583946,138.566192985 -34.8253939909999,138.546705014 -34.809976997,138.555773002 -34.7995059959999,138.52697702 -34.738975995,138.430417255 -34.668006147,138.445781055 -34.653392997,138.408431772 -34.600260071,138.364309477 -34.578148577,138.344385368 -34.5312123739999,138.265631983 -34.4768017289999,138.225222469 -34.365908012,138.22302889 -34.311261953,138.192401156 -34.2721729689999,138.146203068 -34.2656180129999,138.167524106 -34.245334983,138.165702099 -34.221295972,138.102306126 -34.1388829859999,138.077415024 -34.133551009,138.043720085 -34.1743529619999,138.00154284 -34.257058026,138.021735953 -34.285069985,138.00709584 -34.349031978,137.917536847 -34.428156034,137.88758305 -34.50736197,137.875808917 -34.597683005,137.907676081 -34.6158680409999,137.87681004 -34.668410039,137.865022911 -34.777910967,137.800063058 -34.877546009,137.805023883 -34.912186999,137.75730411 -34.9965700139999,137.763990035 -35.040599014,137.724729869 -35.053742969,137.758660926 -35.1147429809999,137.697314062 -35.141536975,137.67788701 -35.1677420039999,137.637497897 -35.1682010059999,137.554817075 -35.117454951,137.422839974 -35.098094961,137.352267006 -35.1339599679999,137.334886911 -35.167858017,137.237740919 -35.1645149739999,137.173992136 -35.237358984,137.111428107 -35.24293098,137.076687005 -35.2263570339999,137.001389037 -35.223207019,136.944021952 -35.2821529779999,136.883000159 -35.300346025,136.821926898 -35.245279981,136.846424894 -35.228823028,136.845740154 -35.190100974,136.88833715 -35.185251958,136.897610048 -35.1566729909999,136.941122867 -35.129111042,136.961071941 -35.0823020289999,136.930286892 -35.029050019,136.968239154 -35.0004139989999,136.976384897 -34.941239991,137.012553002 -34.920479959,137.01361391 -34.892979023,137.093375864 -34.9199479709999,137.276479063 -34.89389999,137.309244821 -34.9278249559999,137.34695487 -34.929799998,137.374944821 -34.953744956,137.448758187 -34.910317982,137.459607156 -34.8076299589999,137.509440131 -34.6179549519999,137.473817043 -34.511302969,137.48318893 -34.439274977,137.463168971 -34.426672019,137.427024955 -34.4725970289999,137.415148914 -34.459593028,137.446656845 -34.398038958,137.476080006 -34.392463021,137.500298997 -34.3119999539999,137.499904104 -34.2265039989999,137.449856179 -34.135517964,137.522273056 -34.1292509969999,137.5673964 -34.043610907,137.552322996 -34.014423958,137.527125111 -34.004387965,137.630639877 -33.921821969,137.625459831 -33.895161988,137.600358125 -33.8767939859999,137.725471218 -33.769922483,137.755144478 -33.714222202,137.857276553 -33.631320945,137.879022559 -33.5967821839999,137.91965914 -33.587329777,137.893230329 -33.625612641,137.917546994 -33.6249783129999,137.935352096 -33.5526748739999,137.951781584 -33.573302392,137.977463058 -33.558834078,137.971121329 -33.5394263389999,137.939426045 -33.547917839,137.94906803 -33.512443998,137.870496011 -33.3965400349999,137.875500016 -33.36238602,137.890944006 -33.3668410229999,137.881243072 -33.323157991,137.851830022 -33.326180004,137.811132011 -33.266253951,137.837981885 -33.207237989,137.907816131 -33.171441026,137.925483846 -33.1764959659999,137.939986098 -33.158150017,137.958306106 -33.167764984,137.954364144 -33.154712993,138.000806998 -33.131648969,138.011853979 -33.178027082,138.024228464 -33.181883666,138.036289232 -33.169499451,138.014092888 -33.1780890009999,138.02091806 -33.149031032,138.048044022 -33.1358370369999,138.054408126 -33.1150959839999,138.024629782 -33.105780437,138.045942459 -33.086699945,138.018783758 -33.035621093,137.952315506 -33.0064111099999,137.956632289 -32.9813908589999,137.902454025 -32.805677267,137.868478986 -32.800383993,137.882017017 -32.762964005,137.924315992 -32.7549429969999,137.906828004 -32.750220003,137.903857998 -32.730316,137.820735016 -32.704090992,137.836305989 -32.685270998,137.827708011 -32.6596790039999,137.860203013 -32.658472989,137.803701998 -32.607721995,137.822100006 -32.5794199919999,137.830266004 -32.5918960019999,137.83129702 -32.5690929959999,137.784479016 -32.554788001,137.783888008 -32.529648997,137.766351986 -32.5240109929999,137.769651986 -32.506468996,137.757379994 -32.493434989,137.770285008 -32.479825,137.757273013 -32.4556879959999,137.759942988 -32.448525998,137.763790999 -32.4450640009999,137.765228005 -32.441346998,137.760712006 -32.433007994,137.753983012 -32.4592289879999,137.766131016 -32.474805988,137.753000322 -32.492996391,137.762421995 -32.509356994,137.750152993 -32.533864,137.765570009 -32.6014960049999,137.750270122 -32.7100891919999,137.753152308 -32.721238382,137.782177984 -32.713559994,137.810405989 -32.7486830029999,137.796346006 -32.779218993,137.811460985 -32.845142003,137.79260202 -32.8710549909999,137.799145009 -32.893660993,137.790017016 -32.915714989,137.758678007 -32.907945989,137.750127006 -32.9222059919999,137.786511265 -32.99991526,137.721267843 -32.990511619,137.691495669 -32.959559897,137.641418143 -32.955318087,137.595197501 -32.998550737,137.599741969 -33.0210888249999,137.58573597 -33.0220859569999,137.596979174 -33.0361499699999,137.552960977 -33.058058984,137.536023152 -33.0948180029999,137.451979092 -33.1307014179999,137.434061679 -33.230088135,137.393686146 -33.2898900879999,137.374434259 -33.292726118,137.385585301 -33.3721658589999,137.360521333 -33.4391657369999,137.314613971 -33.471528693,137.278832801 -33.565015095,137.213306067 -33.6610820989999,137.168508195 -33.6902943929999,137.069733792 -33.698743454,136.991674419 -33.72479321,136.857218345 -33.7983866179999,136.799629047 -33.80333017,136.778483721 -33.831012275,136.730460305 -33.834977769,136.668362052 -33.878689014,136.592683938 -33.8995619899999,136.572194882 -33.9230379529999,136.574750173 -33.943437976,136.497477959 -33.9926149729999,136.434749388 -34.0115948449999,136.363136022 -34.0693489779999,136.346687992 -34.0994960039999,136.356851159 -34.122758033,136.33137792 -34.148125974,136.324389593 -34.181602445,136.278006343 -34.2208350249999,136.233583944 -34.296136018,136.187841379 -34.334839684,136.112244585 -34.359383856,136.103780162 -34.3825280029999,136.130148017 -34.407110712,136.091800788 -34.4295718019999,136.116687475 -34.42573873,136.121768968 -34.4674206359999,136.092173235 -34.542733878,136.073225063 -34.506202742,136.082899827 -34.4953057239999,136.056325928 -34.4790197299999,136.025020389 -34.484047715,136.021802732 -34.5162058409999,135.974127162 -34.504698729,135.932310097 -34.528521235,135.902127154 -34.592584163,135.913887016 -34.611308992,135.933422581 -34.6098263119999,135.937412726 -34.6490198189999,135.891144486 -34.6157324179999,135.861765124 -34.6335745759999,135.853962119 -34.6653809969999,135.853857874 -34.715496887,135.884861742 -34.7249356419999,135.870054859 -34.7444299799999,135.891408964 -34.751447012,135.864720092 -34.769666163,135.86344814 -34.754873045,135.84637344 -34.7528819259999,135.785731354 -34.809329996,135.834372532 -34.819007772,135.893493589 -34.805598528,135.956396447 -34.757147953,135.960864451 -34.783816166,135.980602336 -34.7846177709999,135.991260006 -34.7503480189999,135.979243295 -34.730501293,136.006531096 -34.735938887,136.001927169 -34.787262364,136.01578308 -34.794216144,135.959952825 -34.848601001,136.004524107 -34.9803426459999,135.960256688 -34.991910677,135.954462788 -35.006351907,135.928876726 -34.9482950949999,135.867747949 -34.9198944309999,135.856061964 -34.927287753,135.853755089 -34.8866493959999,135.79208991 -34.8609558539999,135.712710988 -34.8651014449999,135.705737771 -34.905736363,135.679212016 -34.913706034,135.685875969 -34.9448560189999,135.618826636 -34.9444657619999,135.624043873 -34.9063589249999,135.604502358 -34.878666756,135.495892519 -34.782583084,135.474340475 -34.744108023,135.379698236 -34.6871173129999,135.325021675 -34.68637548,135.347274629 -34.6660457569999,135.341686735 -34.629108453,135.252429818 -34.551870471,135.173727276 -34.5550021519999,135.143497831 -34.5918381129999,135.109197138 -34.588233739,135.125344885 -34.576533285,135.138982196 -34.503296243,135.206319477 -34.429307104,135.221384488 -34.4986296179999,135.353899635 -34.522062977,135.316248644 -34.5206587719999,135.297585756 -34.552294511,135.354687634 -34.5800676169999,135.361622597 -34.6207359269999,135.391139343 -34.623034311,135.40219618 -34.6334021929999,135.374297441 -34.628814747,135.365756514 -34.6420910689999,135.438271831 -34.633633387,135.451528923 -34.6144049869999,135.474023178 -34.622819009,135.516760335 -34.612967538,135.508039537 -34.5949855929999,135.458069978 -34.5864395739999,135.443136953 -34.600556996,135.463607795 -34.608530644,135.472965665 -34.6166494989999,135.431694057 -34.603432267,135.445784334 -34.537188392,135.428658424 -34.527387629,135.410348419 -34.538834096,135.405085557 -34.507234894,135.391443535 -34.534024411,135.422190369 -34.548856971,135.406384372 -34.555048311,135.413637251 -34.5878525099999,135.400238356 -34.5886967759999,135.396341362 -34.59307691,135.422243148 -34.601453453,135.389235395 -34.5950650689999,135.398323421 -34.555670484,135.376917595 -34.515206489,135.395768567 -34.496802948,135.388359394 -34.441274752,135.358934225 -34.4187032739999,135.346223978 -34.267558606,135.303512041 -34.1840879929999,135.2678791 -34.177283196,135.241236727 -34.150130689,135.279477411 -34.1197378159999,135.271550707 -34.019590729,135.252173769 -33.981333803,135.194027043 -33.919801009,135.182152095 -33.877771025,135.161746917 -33.8775159479999,135.040271049 -33.755003008,134.878916849 -33.653907983,134.879137491 -33.636109244,134.860762004 -33.6439794579999,134.830246544 -33.626317693,134.863401502 -33.5465913699999,134.845066493 -33.436489637,134.802047411 -33.3287817689999,134.658293694 -33.2335838389999,134.719096562 -33.229984386,134.702147786 -33.1746704779999,134.632417967 -33.162197927,134.595151213 -33.1387901539999,134.558350598 -33.1613466479999,134.598184107 -33.1965562189999,134.640753107 -33.182718902,134.647444215 -33.195389866,134.623147698 -33.1979010379999,134.631217812 -33.213751024,134.663776431 -33.223076782,134.642471856 -33.224336947,134.630838357 -33.2451630629999,134.595760215 -33.203417276,134.450884562 -33.1446568919999,134.368885193 -33.175898655,134.358474262 -33.125340523,134.292566322 -33.0759196239999,134.299682508 -33.049216427,134.275540751 -33.024783144,134.264012956 -33.032124499,134.281738524 -33.050436965,134.261001231 -33.0730915839999,134.27878133 -33.107431043,134.312594419 -33.112010367,134.358469883 -33.1482975439999,134.344935281 -33.161235537,134.351333659 -33.190300646,134.328367163 -33.199476591,134.260224585 -33.152630651,134.261749007 -33.098202578,134.230283306 -33.043312504,134.192038095 -33.0351666399999,134.167921669 -33.055687376,134.1385257 -33.0180870139999,134.193541493 -33.013531574,134.201878933 -32.963783076,134.167393039 -32.9267686279999,134.144060086 -32.928168098,134.141184178 -32.944267333,134.11918121 -32.9145972929999,134.080901361 -32.926516936,134.060530456 -32.9079339809999,134.078646355 -32.899119619,134.071527395 -32.8838145129999,134.116860177 -32.868107755,134.138498033 -32.839715101,134.118901293 -32.783386282,134.060322735 -32.722498307,134.080594616 -32.709572688,134.204934712 -32.725202063,134.215087662 -32.7307820509999,134.152814209 -32.723976474,134.200134744 -32.7466914779999,134.19664673 -32.7953054069999,134.221858523 -32.7898449849999,134.290381943 -32.6928649879999,134.266342276 -32.5738090319999,134.16310148 -32.46905258,134.092180993 -32.457868849,134.097204123 -32.456884056,134.102836583 -32.450116183,134.08103309 -32.455381912,134.086273067 -32.458176892,134.082349134 -32.465577965,134.081218072 -32.457309908,134.062832221 -32.455794999,134.062263185 -32.444902919,134.059071186 -32.4411299,134.057125225 -32.4407079339999,134.061924246 -32.456321008,134.086216091 -32.470785973,134.036977481 -32.45981318,133.995072853 -32.484450667,133.991563963 -32.5053529099999,133.922739124 -32.494849812,133.893695308 -32.541219026,133.849000401 -32.541725814,133.866818276 -32.399185814,133.889677861 -32.3978748649999,133.89718562 -32.3995739979999,133.889012065 -32.411509532,133.895140634 -32.409782519,133.905579159 -32.413411647,133.887446179 -32.42312609,133.919316921 -32.4283181509999,133.946929864 -32.411577408,133.951085755 -32.3885131439999,133.869359808 -32.280505057,133.818172135 -32.24723412,133.821406985 -32.233970046,133.806014132 -32.231165076,133.808341225 -32.243115152,133.769730759 -32.2638264569999,133.756725518 -32.2058461409999,133.679113268 -32.2026425339999,133.692907859 -32.15524017,133.642718242 -32.144576435,133.670488062 -32.134985518,133.667537876 -32.1044159149999,133.592256187 -32.087257553,133.57251363 -32.1174538079999,133.58468273 -32.140991839,133.553457127 -32.169582184,133.522105305 -32.1553013299999,133.525297121 -32.127439201,133.50477036 -32.141927403,133.519030252 -32.143533315,133.511304371 -32.153307399,133.496786495 -32.150609489,133.502926307 -32.131086366,133.483142469 -32.126292479,133.489479305 -32.109820374,133.472790411 -32.1001074499999,133.451047653 -32.1126576459999,133.451452803 -32.136007735,133.438087853 -32.1230397919999,133.395110307 -32.1415781769999,133.411752338 -32.17775219,133.464308906 -32.172157789,133.491803808 -32.195615716,133.487728912 -32.2061077879999,133.446240018 -32.178519959,133.423492344 -32.19797319,133.389784593 -32.200206527,133.322791982 -32.179875416,133.278238293 -32.183530128,133.253192469 -32.210869965,133.164662192 -32.170052251,133.125756404 -32.2087833319999,133.13813235 -32.1748776229999,133.088342043 -32.1270209909999,133.006622265 -32.083400931,132.979568648 -32.106513314,132.981570454 -32.081999243,132.963634427 -32.0652385389999,132.74658831 -31.949341534,132.660581059 -31.957184737,132.595203756 -31.934327599,132.531328756 -31.9349445189999,132.478446973 -31.946284982,132.446417054 -31.9707250169999,132.437926059 -32.0009856889999,132.473232144 -32.030091499,132.415451511 -31.9988060009999,132.343187608 -32.014498293,132.335196591 -32.029088596,132.200613973 -32.027280404,132.151178119 -32.003035026,132.072997089 -31.917740462,131.758576926 -31.7202599739999,131.442176165 -31.571825039,131.148636634 -31.463653855,131.081798198 -31.490898027,131.026397768 -31.5376262889999,130.80613213 -31.605630032,130.152187071 -31.576537968,129.527783944 -31.6226841659999,129.001340101 -31.6870684209999,129.001838104 -25.998605654,137.999053825 -25.996866971)))",South Australia,984281.79868400004,"1736737",SA,0.438869649120534,5.40501841232551
